,Embedding,Method,Time,Dimension,Window,Word count,Sampling,Cross-sentence,Epochs,Dataset,Out of vocabulary,Low bin lower bound,Low bin upper bound,Mid bin lower bound,Mid bin upper bound,High bin lower bound,High bin upper bound,Low bin score,Low bin pair count,Middle bin score,Middle bin pair count,High bin score,High bin pair count,Mixed bin score,Mixed bin pair count,General score
467,w2v,SG,2020-05-07 03:07:49.704249,100,2,10000000,hs,Yes,100,TR9856,1723,1,65,66,330,333,5662,0.22360645597941878,152,0.5963276201135855,123,0.6643036870007993,177,0.07327046019905645,9404,0.08522808283943328
468,w2v,SG,2020-05-07 03:07:51.370935,100,2,10000000,hs,Yes,100,WS353,0,1,145,145,459,492,5329,0.3996026941521991,34,0.7882285200626626,25,0.6430155405786194,29,0.7220178164129104,115,0.6918303147430598
469,w2v,SG,2020-05-07 03:45:39.105320,100,5,10000000,hs,Yes,100,MEN,9,1,44,44,207,209,10179,0.32891915108388997,417,0.6618666367284204,282,0.7093370957971061,385,0.6469017911152365,1916,0.618815259702047
470,w2v,SG,2020-05-07 03:45:40.850734,100,5,10000000,hs,Yes,100,MTurk,66,1,78,79,265,269,4096,0.4022599512049512,22,0.47113177932567574,25,0.7079767808822709,34,0.5335334590779491,206,0.5524224352826894
471,w2v,SG,2020-05-07 03:45:42.537276,100,5,10000000,hs,Yes,100,RG65,0,1,20,23,170,171,1204,-0.1785714285714286,7,-0.3214285714285715,7,0.4285714285714286,6,0.6852907357008223,45,0.550556766330384
472,w2v,SG,2020-05-07 03:45:44.331227,100,5,10000000,hs,Yes,100,RW,627,1,8,8,90,90,7682,0.06296105128009956,107,0.34277364777096003,136,0.5479976016610831,126,0.19847566273310802,1665,0.23167205780800282
473,w2v,SG,2020-05-07 03:45:46.087520,100,5,10000000,hs,Yes,100,SimLex-999,4,1,75,75,270,271,6144,-0.049637369249550554,97,0.19859037062457863,100,0.10243767835429685,192,0.3135267958299177,610,0.2164995281290919
474,w2v,SG,2020-05-07 03:45:48.282517,100,5,10000000,hs,Yes,100,TR9856,1723,1,65,66,330,333,5662,0.30353723123973886,152,0.6361794119506458,123,0.6630905685817273,177,0.08116501219994623,9404,0.09196284991181194
475,w2v,SG,2020-05-07 03:45:49.964029,100,5,10000000,hs,Yes,100,WS353,0,1,145,145,459,492,5329,0.43704156989494813,34,0.7716868771330898,25,0.5984232751208685,29,0.732544859061086,115,0.7125941615050508
476,w2v,SG,2020-05-07 04:49:41.083885,100,10,10000000,hs,Yes,100,MEN,9,1,44,44,207,209,10179,0.37351349247290866,417,0.6814278208411455,282,0.703352445119711,385,0.6573783249745073,1916,0.632480327795394
477,w2v,SG,2020-05-07 04:49:42.797160,100,10,10000000,hs,Yes,100,MTurk,66,1,78,79,265,269,4096,0.4525424451055701,22,0.5277137822348867,25,0.7108802038990555,34,0.5312219076634221,206,0.5506754840386974
478,w2v,SG,2020-05-07 04:49:44.467832,100,10,10000000,hs,Yes,100,RG65,0,1,20,23,170,171,1204,-0.21428571428571433,7,-0.28571428571428575,7,0.6571428571428573,6,0.6858178317382807,45,0.5665111325493185
479,w2v,SG,2020-05-07 04:49:46.265399,100,10,10000000,hs,Yes,100,RW,627,1,8,8,90,90,7682,0.07410159772126912,107,0.30208205509799757,136,0.5110874470650083,126,0.21134148721009618,1665,0.2351455186206629
480,w2v,SG,2020-05-07 04:49:47.978851,100,10,10000000,hs,Yes,100,SimLex-999,4,1,75,75,270,271,6144,-0.057218755756999466,97,0.19645402239557705,100,0.09426701162159981,192,0.28833153075946283,610,0.19772047972736634
481,w2v,SG,2020-05-07 04:49:50.067395,100,10,10000000,hs,Yes,100,TR9856,1723,1,65,66,330,333,5662,0.35904460574291974,152,0.6773242452631701,123,0.6618290505254875,177,0.07914926353875906,9404,0.09343034327031575
482,w2v,SG,2020-05-07 04:49:51.757849,100,10,10000000,hs,Yes,100,WS353,0,1,145,145,459,492,5329,0.39731051808631657,34,0.8082323673263319,25,0.5274698361604692,29,0.7440306990718952,115,0.6995475396743941
483,w2v,SG,2020-05-07 05:25:48.850814,300,2,10000000,hs,Yes,100,MEN,9,1,44,44,207,209,10179,0.3304856844337815,417,0.6001402335282655,282,0.709963792730738,385,0.5927492387532184,1916,0.5730808955829776
484,w2v,SG,2020-05-07 05:25:50.543004,300,2,10000000,hs,Yes,100,MTurk,66,1,78,79,265,269,4096,0.22824862399831503,22,0.5003850597413222,25,0.7073655339313689,34,0.4553643008927821,206,0.4868005801623558
485,w2v,SG,2020-05-07 05:25:52.225079,300,2,10000000,hs,Yes,100,RG65,0,1,20,23,170,171,1204,-0.25,7,-0.14285714285714288,7,0.4285714285714286,6,0.6638115721743856,45,0.5512998464008549
486,w2v,SG,2020-05-07 05:25:54.031063,300,2,10000000,hs,Yes,100,RW,627,1,8,8,90,90,7682,0.07788927227266025,107,0.240835923967496,136,0.5739283051988328,126,0.1931564160324336,1665,0.2172693491887964
487,w2v,SG,2020-05-07 05:25:55.833273,300,2,10000000,hs,Yes,100,SimLex-999,4,1,75,75,270,271,6144,-0.04950586211152022,97,0.18519018636794782,100,0.11158580708562427,192,0.31203172954551767,610,0.21122124221770727
488,w2v,SG,2020-05-07 05:25:57.952464,300,2,10000000,hs,Yes,100,TR9856,1723,1,65,66,330,333,5662,0.18198415131425955,152,0.615791134720692,123,0.650973666715886,177,0.07842160455774987,9404,0.09159777099930752
489,w2v,SG,2020-05-07 05:25:59.856564,300,2,10000000,hs,Yes,100,WS353,0,1,145,145,459,492,5329,0.47341076347361866,34,0.6989805861170609,25,0.6388273167510958,29,0.7740375054209863,115,0.691583570122149
490,w2v,SG,2020-05-07 06:30:11.599306,300,5,10000000,hs,Yes,100,MEN,9,1,44,44,207,209,10179,0.36525039119666425,417,0.6900836715778355,282,0.7274644991961194,385,0.6455665790028607,1916,0.6232726699024123
491,w2v,SG,2020-05-07 06:30:13.332043,300,5,10000000,hs,Yes,100,MTurk,66,1,78,79,265,269,4096,0.33841813310641267,22,0.5030794408322371,25,0.6981968296678386,34,0.4743633724240027,206,0.5095647611647861
492,w2v,SG,2020-05-07 06:30:15.034148,300,5,10000000,hs,Yes,100,RG65,0,1,20,23,170,171,1204,-0.28571428571428575,7,-0.07142857142857144,7,0.4285714285714286,6,0.6637456851697032,45,0.5214018012124954
493,w2v,SG,2020-05-07 06:30:16.897542,300,5,10000000,hs,Yes,100,RW,627,1,8,8,90,90,7682,0.049617980430191534,107,0.38048798139157697,136,0.5446407694932509,126,0.18906733105324097,1665,0.22242897219676927
494,w2v,SG,2020-05-07 06:30:18.639099,300,5,10000000,hs,Yes,100,SimLex-999,4,1,75,75,270,271,6144,-0.11969122167831087,97,0.1914852124696969,100,0.12248455075812407,192,0.3166246761607141,610,0.21144987152985792
495,w2v,SG,2020-05-07 06:30:20.856708,300,5,10000000,hs,Yes,100,TR9856,1723,1,65,66,330,333,5662,0.28689291150363333,152,0.6823508951007514,123,0.6858822619949273,177,0.08468226989485246,9404,0.09997263431446059
496,w2v,SG,2020-05-07 06:30:22.571298,300,5,10000000,hs,Yes,100,WS353,0,1,145,145,459,492,5329,0.45064181455251817,34,0.7020581010807022,25,0.5782212543057548,29,0.7495191234810453,115,0.6777500911719018
497,w2v,SG,2020-05-07 08:20:22.588785,300,10,10000000,hs,Yes,100,MEN,9,1,44,44,207,209,10179,0.37218692637170064,417,0.7279129352541809,282,0.7340953061781974,385,0.6703729317285043,1916,0.647407827926707
498,w2v,SG,2020-05-07 08:20:24.288826,300,10,10000000,hs,Yes,100,MTurk,66,1,78,79,265,269,4096,0.45141250142241013,22,0.3972287551177266,25,0.6955990301265048,34,0.48144425786784933,206,0.5060627356835139
499,w2v,SG,2020-05-07 08:20:25.989979,300,10,10000000,hs,Yes,100,RG65,0,1,20,23,170,171,1204,-0.3214285714285715,7,-0.10714285714285716,7,0.14285714285714288,6,0.6434524877275484,45,0.5193036927782245
500,w2v,SG,2020-05-07 08:20:27.881838,300,10,10000000,hs,Yes,100,RW,627,1,8,8,90,90,7682,0.0991636557661568,107,0.31517913217922894,136,0.5268546587487672,126,0.19439565605426104,1665,0.22300185381215015
501,w2v,SG,2020-05-07 08:20:29.724478,300,10,10000000,hs,Yes,100,SimLex-999,4,1,75,75,270,271,6144,-0.09608569040186546,97,0.21680333937463442,100,0.12067289742675101,192,0.3106489049189771,610,0.21693474830798404
502,w2v,SG,2020-05-07 08:20:31.862080,300,10,10000000,hs,Yes,100,TR9856,1723,1,65,66,330,333,5662,0.3294283503048381,152,0.7040766611821279,123,0.664704712068564,177,0.08893220245230339,9404,0.102033957102068
503,w2v,SG,2020-05-07 08:20:33.584196,300,10,10000000,hs,Yes,100,WS353,0,1,145,145,459,492,5329,0.4381112520590267,34,0.7412964168671307,25,0.5560483046306299,29,0.7572210677273865,115,0.7096045348191321
